,ley,articulo,parte,texto,tokens
0,ley_seguridad_publica, ARTÍCULO 121,parte_01,"El Desarrollo Policial es el conjunto integral de reglas y procesos debidamente estructurados y enlazados entre sí que comprenden la Carrera policial, los esquemas de profesionalización, la certificación y el régimen disciplinario de los integrantes de las Instituciones policiales y tiene por objeto garantizar el desarrollo institucional, la estabilidad, la seguridad y la igualdad de oportunidades de los mismos, elevar la profesionalización, fomentar la vocación de servicio y el sentido de pertenencia, así como garantizar el cumplimiento de los principios constitucionales referidos en el artículo 7º de esta Ley.",198
0,ley_seguridad_publica, ARTÍCULO 122,parte_01,"Las relaciones jurídicas entre las Instituciones policiales y sus integrantes, de conformidad a la fracción XIII del apartado B del artículo 123 de la Constitución Política de los Estados Unidos Mexicanos, se regirán por la presente Ley y demás disposiciones legales aplicables. Todos los servidores públicos de las Instituciones policiales del Estado y los municipios que no pertenezcan a la Carrera policial, en los términos de la fracción IV del artículo 5º de la Ley del Servicio Civil para el Estado de Sonora, se considerarán trabajadores de confianza, en virtud de la confidencialidad y secrecía de las actividades de sus centros de trabajo. Los efectos de su nombramiento se podrán dar por terminados en cualquier momento, de conformidad con las disposiciones aplicables, y en caso de que no acrediten las evaluaciones de control de confianza.",264
0,ley_seguridad_publica, ARTÍCULO 123,parte_01,"Los integrantes de las Instituciones policiales podrán ser separados de su cargo si no cumplen los requisitos que las leyes vigentes, en el momento de la separación, señalen para permanecer en las Instituciones, sin que proceda su reinstalación o restitución, cualquiera que sea el juicio o medio de defensa para combatir la separación y, en su caso, sólo procederá la indemnización en los términos de la fracción XIII del apartado B del artículo 123 de la Constitución Política de los Estados Unidos Mexicanos. La indemnización consiste en la cantidad equivalente hasta tres meses de la remuneración que gozaba hasta antes de su separación definitiva o remoción del cargo.",211
0,ley_seguridad_publica, ARTÍCULO 124,parte_01,Se deroga.,4
0,ley_seguridad_publica, ARTÍCULO 125,parte_01,"Para el debido ejercicio de las atribuciones enumeradas en el artículo anterior, la policía podrá contar con las siguientes divisiones, cuyas actividades específicas se regularán en el Reglamento: I.- De proximidad; II.- De atención a víctimas; III.- De investigación; IV.- De inteligencia; V.- De reacción; y VI.- De protección y custodia. CAPÍTULO II DE LA CARRERA POLICIAL Y PROFESIONALIZACIÓN DE LAS INSTITUCIONES POLICIALES",154
0,ley_seguridad_publica, ARTÍCULO 126,parte_01,"La Carrera policial es el sistema de carácter obligatorio y permanente, conforme al cual se establecen los lineamientos emitidos por el Consejo Nacional de Seguridad Pública, que definen los procedimientos de reclutamiento, selección, ingreso, formación, certificación, permanencia, evaluación, promoción y reconocimiento, así como la separación o baja del servicio de los integrantes de las Instituciones policiales.",137
0,ley_seguridad_publica, ARTÍCULO 127,parte_01,"Los fines de la Carrera policial son: I.- Garantizar el desarrollo institucional y asegurar la estabilidad en el empleo, con base en un esquema proporcional y equitativo de remuneraciones y prestaciones para los integrantes de las Instituciones policiales; II.- Promover la responsabilidad, honradez, diligencia, eficiencia y eficacia en el desempeño de las funciones y en la óptima utilización de los recursos de las Instituciones; III.- Fomentar la vocación de servicio y el sentido de pertenencia, mediante la motivación y el establecimiento de un adecuado sistema de promociones, que permita satisfacer las expectativas de desarrollo profesional y reconocimiento de los integrantes de las Instituciones policiales; IV.- Instrumentar e impulsar la capacitación y profesionalización permanente de los integrantes de las Instituciones policiales y asegurar la lealtad institucional en la prestación de los servicios; y V.- Los demás que establezcan las dispos",300
0,ley_seguridad_publica, ARTÍCULO 127,parte_02,iciones que deriven de esta Ley.,10
0,ley_seguridad_publica, ARTÍCULO 128,parte_01,"La estructura de las corporaciones policiales, considerará por lo menos las categorías siguientes: I.- Comisario; II.- Inspectores; III.- Oficiales; y IV.- Escala Básica.",55
0,ley_seguridad_publica, ARTÍCULO 129,parte_01,"Para ocupar cargos en las diferentes divisiones las corporaciones policiales se observará lo siguiente: A) Para las divisiones de proximidad, de reacción y de custodia las categorías son: I.- Escala básica; y II.- Oficiales. B) Para las divisiones de atención a víctimas, investigación e inteligencia, deberá cubrir las categorías de: I.- Inspectores; y II.- Comisarios.",124
0,ley_seguridad_publica, ARTÍCULO 129 BIS,parte_01,"Las Instituciones Policiales de la Entidad y los municipios se organizarán bajo un esquema de jerarquización terciaria, cuya célula básica se compondrá invariablemente por tres elementos. Los titulares de las categorías jerárquicas estarán facultados para ejercer la autoridad y mando policial en los diversos cargos o comisiones.",106
0,ley_seguridad_publica, ARTÍCULO 130,parte_01,"Las instituciones policiales podrán contar con personal auxiliar para desarrollar labores de vigilancia en lugares específicos, previo el pago que realicen los solicitantes de dicho servicio. El Reglamento establecerá las formas de su adscripción y funcionamiento. El personal auxiliar no podrá ostentar grados jerárquicos. Para causar alta como personal auxiliar, se deberán reunir los requisitos establecidos en el apartado A del artículo 140 de la presente Ley.",146
0,ley_seguridad_publica, ARTÍCULO 131,parte_01,"Los nombramientos de los integrantes de las instituciones policiales constarán por escrito, debiéndose entregar un ejemplar al interesado y notificando de  dicho nombramiento a los Registros Municipales y Estatal del Personal de Seguridad Pública.",79
0,ley_seguridad_publica, ARTÍCULO 132,parte_01,"La remuneración de los integrantes de las instituciones policiales será acorde con la calidad y riesgo de las funciones en sus rangos y puestos respectivos, así como en las misiones que cumplan, dicha remuneración no podrá ser disminuida durante el ejercicio de su encargo y deberá garantizar un sistema de retiro digno. De igual forma, se establecerán sistemas de seguros a favor de los familiares de los policías, que contemplen el fallecimiento y la incapacidad total o permanente acaecida en el cumplimiento de sus funciones.",173
0,ley_seguridad_publica, ARTÍCULO 132 BIS,parte_01,"Las corporaciones policiales cubrirán a los policías una contraprestación económica por los servicios prestados, la que se integrará por la remuneración ordinaria y, en su caso, la compensación que determinen las autoridades competentes. La contraprestación que se asigne en los tabuladores para cada puesto, constituirá en el total que deba cubrirse al policía, sin perjuicio de otras prestaciones ya establecidas o que se establezcan.",134
0,ley_seguridad_publica, ARTÍCULO 132 TER,parte_01,"Cada año el Secretario Ejecutivo del Sistema Estatal de Seguridad Pública realizará un estudio de sueldos y salarios que incluya los rangos de percepción, la descripción de los puestos, la valuación de la actividad desempeñada y la competitividad salarial existente en la población asignada para la realización de labores similares a la de que se trate. La remuneración ordinaria y demás percepciones de los policías se harán de acuerdo con los estudios anuales de sueldos y salarios que comprenderán; la descripción de los diferentes puestos, su valuación, así como el análisis de equidad y competitividad salarial. Las percepciones de las policías se homologaran de acuerdo con el estudio de sueldos y salarios.",239
0,ley_seguridad_publica, ARTÍCULO 133,parte_01,"Los elementos de las instituciones policiales deberán incorporarse a partir de su nombramiento, al régimen de seguridad social correspondiente.",41
0,ley_seguridad_publica, ARTÍCULO 134,parte_01,"La carrera policial comprende el grado policial, la antigüedad, las insignias, condecoraciones, estímulos y reconocimientos obtenidos, el resultado de los procesos de promoción, así como el registro de las correcciones disciplinarias y sanciones que, en su caso, haya acumulado el integrante del Servicio de carrera, y se regirá por las normas mínimas siguientes: I.- Las instituciones policiales deberán consultar los antecedentes de cualquier aspirante en el Registro Nacional de Personal de Seguridad Pública;  II.- Todo aspirante deberá obtener y mantener actualizado el Certificado Único Policial, que expedirá el Centro de Evaluación y Control de Confianza del Estado de Sonora; III.- Ninguna persona podrá ingresar a las instituciones policiales si no ha sido debidamente certificado y registrado en el Sistema; IV.- Sólo ingresarán y permanecerán en las instituciones policiales, aquellos aspirantes e integrantes",300
0,ley_seguridad_publica, ARTÍCULO 134,parte_02," que cursen y aprueben los programas de formación, capacitación y profesionalización; V.- La permanencia de los integrantes en las instituciones policiales está condicionada al cumplimiento de los requisitos que establece esta Ley; VI.- Los méritos de los integrantes del servicio de carrera serán evaluados por las instancias encargadas de determinar las promociones y verificar que se cumplan los requisitos de permanencia; VII.- Para la promoción de los integrantes de las instituciones policiales se deberán los programas de considerar, por profesionalización, los méritos demostrados en el desempeño de sus funciones y sus aptitudes de mando y liderazgo; resultados obtenidos en lo menos, los VIII.- Se determinará un régimen de estímulos y previsión social que corresponda a las funciones de los integrantes de las instituciones policiales; IX.- Los integrantes podrán ser cambiados de adscripción, con base en las necesidades del servicio; X.- El cambio de un",300
0,ley_seguridad_publica, ARTÍCULO 134,parte_03," integrante de un área operativa a otra de distinta especialidad, sólo podrá ser autorizado por la Comisión de Honor, Justicia y Promoción correspondiente; y XI.- Las Comisiones de Honor, Justicia y Promoción correspondientes establecerán los procedimientos relativos a cada una de las etapas de la carrera policial.",100
0,ley_seguridad_publica, ARTÍCULO 135,parte_01,"La carrera policial es independiente de los nombramientos para desempeñar cargos administrativos o de dirección que el integrante llegue a desempeñar en las Instituciones policiales. En ningún caso habrá inamovilidad en los cargos administrativos y de dirección. En términos de las disposiciones aplicables, los titulares de las Instituciones policiales podrán designar a los integrantes del Servicio de carrera en cargos administrativos o de dirección de la estructura orgánica de las Instituciones a su cargo, asimismo podrán relevarlos libremente, respetando su grado policial y los derechos inherentes a la Carrera policial.",200
0,ley_seguridad_publica, ARTÍCULO 136,parte_01,El reclutamiento tendrá como objeto atraer al mayor número de aspirantes idóneos que cubran el perfil del puesto y demás requisitos para la ocupación de las plazas vacantes o de nueva creación de la Policía.,72
0,ley_seguridad_publica, ARTÍCULO 137,parte_01,"La selección es el proceso que consiste en elegir, de entre los aspirantes que hayan aprobado el reclutamiento, a quienes cubran el perfil y la formación requeridos para ingresar a las instituciones policiales.",69
0,ley_seguridad_publica, ARTÍCULO 138,parte_01,"La formación inicial tiene como objeto lograr la formación de los cadetes a través de procesos educativos para personal de nuevo ingreso, dirigidos a la adquisición de conocimientos y el desarrollo de habilidades, destrezas y actitudes que, en congruencia con el perfil del puesto, permitan a los nuevos integrantes de las instituciones policiales garantizar legalidad, objetividad, eficiencia, profesionalismo, honradez y respeto a los derechos humanos. los principios constitucionales de",160
0,ley_seguridad_publica, ARTÍCULO 139,parte_01,"El ingreso es el procedimiento de integración de los candidatos a la estructura institucional y tendrá verificativo al terminar la etapa de formación inicial o capacitación en el Instituto, el periodo de prácticas correspondiente y la acreditación del cumplimiento de los requisitos previstos en la presente ley.",96
0,ley_seguridad_publica, ARTÍCULO 140,parte_01,"Son requisitos de ingreso y permanencia en las Instituciones policiales, los siguientes: A.- De Ingreso: I.- Ser ciudadano mexicano por nacimiento en pleno ejercicio de sus derechos políticos y civiles, sin tener otra nacionalidad; II.- Ser de notoria buena conducta, no haber sido condenado por sentencia irrevocable por delito doloso, ni estar sujeto a proceso penal; III.- En su caso, tener acreditado el Servicio Militar Nacional; IV.- Acreditar que ha concluido, al menos, los estudios siguientes: a) En el caso de policía de proximidad y de custodia, educación media superior o equivalente; y b) En el caso de atención a víctimas y aspirantes a las áreas de investigación, enseñanza superior o equivalente; V.- Aprobar el concurso de ingreso y los cursos de formación; VI.- Contar con 18 años de edad y con el perfil físico, médico, ético y psicológico ne",300
0,ley_seguridad_publica, ARTÍCULO 140,parte_02,"cesario para realizar las funciones correspondientes en la Institución Policial; VII.- Aprobar los procesos de evaluación y control de confianza;  VIII.- Abstenerse de consumir sustancias psicotrópicas, estupefacientes u otras que produzcan efectos similares; IX.- No padecer alcoholismo; X.- Someterse a exámenes para comprobar la ausencia de alcoholismo o el no uso de sustancias psicotrópicas, estupefacientes u otras que produzcan efectos similares; XI.- No estar suspendido o inhabilitado, ni haber sido destituido por resolución firme como servidor público de cualquier nivel de gobierno; XII.- Cumplir con los deberes establecidos en la Ley General, en esta Ley y demás disposiciones que deriven de las mismas; y XIII.- Los demás que establezcan otras disposiciones normativas aplicables. B.- De Permanencia: I.- Ser de notoria buena conducta y no haber sido condenado por sentencia ejecutori",300
0,ley_seguridad_publica, ARTÍCULO 140,parte_03,"ada por delito doloso; II.- Mantener actualizado su Certificado Único Policial; III.- No superar la edad máxima de retiro que establezcan las disposiciones aplicables; IV.- Acreditar que ha concluido, al menos, la enseñanza media superior y los requisitos académicos que se establezcan en la normatividad aplicable; V.- Aprobar los cursos de formación, capacitación y profesionalización; VI.- Aprobar los procesos de evaluación de control de confianza; VII.- Aprobar las evaluaciones del desempeño; VIII.- Participar en los procesos de promoción o ascenso que se convoquen, conforme a las disposiciones aplicables; IX.- Abstenerse de consumir sustancias psicotrópicas, estupefacientes u otras que produzcan efectos similares; X.- No padecer alcoholismo; XI.- Someterse a exámenes para comprobar la ausencia de alcoholismo; XII.- Someterse a exámenes para comprobar el no uso de sustancias psicotr",300
0,ley_seguridad_publica, ARTÍCULO 140,parte_04,"ópicas, estupefacientes u otras que produzcan efectos similares;  XIII.- No estar suspendido o inhabilitado, ni haber sido removido por resolución firme como servidor público de cualquier nivel de gobierno; XIV.- No ausentarse del servicio sin causa justificada, por un periodo de tres días consecutivos o de cinco días dentro de un término de treinta días; y XV.- Las demás que establezcan el régimen disciplinario correspondiente y las disposiciones normativas aplicables. El titular de la institución policial correspondiente, estará obligado a verificar, de todos los requisitos de los elementos bajo su responsabilidad, el cumplimiento de permanencia cuando menos una vez en el año de calendario. El incumplimiento de uno o más de estos requisitos dará lugar a la separación del integrante de la institución policial.",274
0,ley_seguridad_publica, ARTÍCULO 141,parte_01,"La Comisión de la Carrera policial del Instituto, será la instancia responsable del Servicio de carrera policial y fomentará la vocación de servicio mediante la promoción y permanencia en las Instituciones policiales para satisfacer las expectativas de desarrollo profesional de sus integrantes.",83
0,ley_seguridad_publica, ARTÍCULO 142,parte_01,"El régimen de estímulos es el mecanismo por el cual las instituciones policiales otorgan el reconocimiento público a sus integrantes, por actos de servicio meritorios o por su trayectoria ejemplar, para fomentar la calidad y efectividad en el desempeño del servicio, incrementar las posibilidades de promoción y desarrollo de los integrantes, así como fortalecer su identidad institucional. Todo estímulo otorgado por las instituciones policiales será acompañado de una constancia que acredite el otorgamiento del mismo, la cual deberá ser integrada al expediente del elemento y en su caso, con la autorización de portación de la condecoración o distintivo correspondiente.",221
0,ley_seguridad_publica, ARTÍCULO 143,parte_01,"La promoción es el acto mediante el cual se otorga a los integrantes de las Instituciones policiales, el grado inmediato superior al que ostenten, dentro del orden jerárquico previsto en las disposiciones legales aplicables. Las promociones, sólo podrán conferirse atendiendo a la normatividad aplicable y cuando exista una vacante para inmediata, correspondiente a su grado. jerárquica superior la categoría Al personal que sea promovido, le será ratificada su nueva categoría jerárquica mediante la expedición de la constancia de grado correspondiente. Para ocupar un grado dentro de las Instituciones policiales, se deberán reunir los requisitos establecidos por esta Ley y las disposiciones normativas aplicables.",226
0,ley_seguridad_publica, ARTÍCULO 144,parte_01,"Se considera escala de rangos policiales, la relación que contiene a todos los integrantes de las Instituciones policiales y los ordena en forma descendente de acuerdo a su categoría, jerarquía, división, servicio, antigüedad y demás elementos pertinentes.",79
0,ley_seguridad_publica, ARTÍCULO 145,parte_01,"Las insignias, divisas y condecoraciones, así como las características de los uniformes y vehículos que distingan a las instituciones policiales, quedarán comprendidas y definidas en el Reglamento respectivo de cada institución policial estatal y municipal.",76
0,ley_seguridad_publica, ARTÍCULO 146,parte_01,"Para los efectos de esta Ley y de establecer la antigüedad, se clasificará y computará para cada uno de los integrantes de las Instituciones policiales, de la siguiente forma: I.- Antigüedad en el servicio, a partir de la fecha de su ingreso a las Instituciones policiales; y II.- Antigüedad en el grado, a partir de la fecha señalada en la constancia de grado correspondiente. La antigüedad contará hasta el momento en que esta calidad deba determinarse para los efectos de la Carrera policial.",167
0,ley_seguridad_publica, ARTÍCULO 147,parte_01,"La cesación de los efectos legales del nombramiento de un integrante o la conclusión del servicio se puede dar por las siguientes causas: I.- Separación, por incumplimiento a cualquiera de los requisitos de permanencia, o cuando en los procesos de promoción concurran las siguientes circunstancias: a) Si hubiere sido convocado a tres procesos consecutivos de promoción, sin que haya participado en los mismos o que habiendo participado en dichos procesos, no hubiese obtenido el grado inmediato superior que le correspondería, por causas imputables a él; b) Que haya alcanzado la edad máxima correspondiente a su jerarquía, de acuerdo con lo establecido en las disposiciones aplicables; y c) Que del expediente del integrante no se desprendan méritos suficientes a juicio de las Comisiones para conservar su permanencia. II.- Remoción, por incurrir en responsabilidad en el desempeño de sus funciones o incumplimiento de sus de",300
0,ley_seguridad_publica, ARTÍCULO 147,parte_02,"beres, de conformidad con las disposiciones relativas al régimen disciplinario; o III.- Baja, por: a) Renuncia;  b) Muerte o incapacidad permanente; o c) Jubilación o Retiro. Al concluir el servicio el integrante deberá entregar al funcionario designado para tal efecto, toda la información, documentación, equipo, materiales, identificaciones, valores u otros recursos que hayan sido puestos bajo su responsabilidad o custodia mediante acta de entrega-recepción.",151
0,ley_seguridad_publica, ARTÍCULO 148,parte_01,"Los integrantes de las instituciones policiales que hayan alcanzado las edades límite para la permanencia por vejez y edad avanzadas, podrán ser reubicados, a consideración de las autoridades correspondientes, en otras áreas de los servicios de las propias Instituciones o bien, hacer uso de los derechos que establezca la normatividad de la institución de seguridad social a la que se encuentren afiliados.",129
0,ley_seguridad_publica, ARTÍCULO 149,parte_01,"La certificación es el proceso mediante el cual, los integrantes de las Instituciones policiales, se someten a las evaluaciones periódicas establecidas por el Centro de Evaluación y Control de Confianza del Estado de Sonora, para comprobar el cumplimiento del perfil de personalidad, ético, socioeconómico y médico, en los procedimientos de ingreso, promoción y permanencia. Las Instituciones policiales contratarán únicamente al personal que cuente con el requisito de certificación expedido por el Centro.",158
0,ley_seguridad_publica, ARTÍCULO 150,parte_01,"La certificación tiene por objeto: I.- Reconocer habilidades, destrezas, actitudes, conocimientos generales y específicos para desempeñar sus funciones, conforme a los perfiles aprobados por el Consejo Nacional de Seguridad Pública; y II.- Identificar los factores de riesgo que interfieran, repercutan o pongan en peligro el desempeño de las funciones policiales, con el fin de garantizar la calidad de los servicios, enfocándose a los siguientes aspectos de los integrantes de las instituciones policiales: a) Cumplimiento de los requisitos de edad, perfil físico, médico y de personalidad, que exijan las disposiciones aplicables; b) Observancia de un desarrollo patrimonial justificado, en el que sus egresos guarden adecuada proporción con sus ingresos; c) Ausencia de alcoholismo o el no uso de sustancias psicotrópicas, estupefacientes u otras que produzcan efectos similares; d",300
0,ley_seguridad_publica, ARTÍCULO 150,parte_02,") Ausencia de vínculos con organizaciones delictivas;  e) Notoria buena conducta, no haber sido condenado por sentencia irrevocable por delito doloso, ni estar sujeto a proceso penal y no estar suspendido o inhabilitado, ni haber sido destituido por resolución firme como servidor público; y f) Cumplimiento de los deberes establecidos en esta Ley.",119
0,ley_seguridad_publica, ARTÍCULO 151,parte_01,"La Profesionalización es el proceso permanente y progresivo de formación que se integra por las etapas de formación inicial, actualización, promoción, especialización y alta dirección, para desarrollar al máximo las competencias, capacidades y habilidades de los integrantes de las instituciones policiales. Los planes de estudio para la Profesionalización se integrarán por el conjunto de contenidos estructurados en unidades didácticas de enseñanza-aprendizaje, que estarán comprendidos en el programa rector que apruebe la Conferencia de Secretarios de Seguridad Pública, a propuesta de su Presidente, conforme a lo dispuesto en la Ley General. CAPÍTULO III DEL RÉGIMEN DISCIPLINARIO DE LAS INSTITUCIONES POLICIALES SECCIÓN PRIMERA DE LAS OBLIGACIONES DE LOS INTEGRANTES DE LAS INSTITUCIONES POLICIALES",275
0,ley_seguridad_publica, ARTÍCULO 152,parte_01,"La disciplina comprende el aprecio de sí mismo, la pulcritud, los buenos modales, el rechazo a los vicios, la puntualidad en el servicio, la exactitud en la obediencia, el escrupuloso respeto a las leyes y reglamentos, así como a los derechos humanos. La disciplina es la base del funcionamiento y organización de las Instituciones policiales, por lo que sus integrantes deberán sujetar su conducta a la observancia de las leyes, órdenes y jerarquías, así como a la obediencia y al alto concepto del honor, de la justicia y de la ética. La disciplina demanda respeto y consideración mutua entre quien ostente un mando y sus subordinados.",206
0,ley_seguridad_publica, ARTÍCULO 153,parte_01,"Las instituciones policiales exigirán de sus integrantes el más estricto cumplimiento del deber, a efecto de salvaguardar la integridad y los derechos de las personas, prevenir la comisión de delitos, y preservar las libertades, el orden y la paz públicos.",89
0,ley_seguridad_publica, ARTÍCULO 154,parte_01,"Los instituciones policiales, ajustarán invariablemente su conducta a los principios de legalidad, objetividad, lealtad, imparcialidad, eficiencia, profesionalismo, honradez y respeto a los derechos humanos, para ese efecto se sujetarán a las normas de actuación y de disciplina siguientes: integrantes de las  I.- Conducirse siempre con dedicación y disciplina, así como con apego al orden jurídico y respeto a las garantías individuales y derechos humanos reconocidos en la Constitución; II.- Preservar la secrecía de los asuntos que por razón del desempeño de su función conozcan. Así mismo, no dar a conocer, por ningún medio, a quien no corresponda, documentos, registros, imágenes, constancias, estadísticas, reportes o cualquier otra información reservada o confidencial de la que tenga conocimiento en ejercicio y con motivo de su empleo, cargo o comisión; III.- Cumplir sus",300
0,ley_seguridad_publica, ARTÍCULO 154,parte_02," funciones con absoluta imparcialidad y sin discriminación alguna; IV.- No infligir o tolerar actos de tortura, aún cuando se trate de una orden superior o se argumenten circunstancias especiales, tales como amenaza a la seguridad pública, urgencia de las investigaciones o cualquier otra; al conocimiento de ello, lo denunciará ante la autoridad competente; V.- Observar un trato respetuoso hacia todas las personas, debiendo abstenerse de ejecutar actos arbitrarios o limitar indebidamente las acciones o manifestaciones, que en ejercicio de sus derechos constitucionales y con carácter pacífico, realice la población; VI.- No abandonar el servicio o comisión sin causa justificada y sin previa autorización de su superior jerárquico; VII.- No realizar actos u omisiones que causen o puedan causar la suspensión o deficiencia de la función que legalmente tenga asignada; VIII.- Atender con diligencia la solicitud",300
0,ley_seguridad_publica, ARTÍCULO 154,parte_03," de informe, queja o auxilio de la ciudadanía o de sus propios subordinados, excepto cuando la petición rebase su competencia, en cuyo caso, deberá turnarlo al área que corresponda; IX.- Prestar protección y auxilio a las personas amenazadas por algún peligro, así como brindar protección a sus bienes y derechos, con oportunidad y proporcionalidad de la situación; X.- Velar por la vida e integridad física de las personas detenidas; XI.- Realizar, en su caso, las investigaciones relativas a la prevención del delito, con estricto apego a las disposiciones constitucionales y legales aplicables en materia de garantías individuales y derechos humanos; XII.- Desempeñar sus funciones sin solicitar o recibir para sí o para otro, dinero o cualquier otra dádiva, bajo cualquier concepto, y sin aceptar propuesta alguna para hacer o dejar de hacer algo injusto o relacionado con sus funciones;  XIII.-",300
0,ley_seguridad_publica, ARTÍCULO 154,parte_04," Cumplir y hacer cumplir con diligencia las órdenes que reciba con motivo del desempeño de sus funciones, evitando todo acto u omisión que produzca deficiencia en su cumplimiento; XIV.- No presentarse a sus labores en estado de embriaguez, con aliento alcohólico o bajo la influencia de alguna droga, así como abstenerse de consumir sustancias psicotrópicas, estupefacientes u otras sustancias adictivas, a menos que sea por prescripción médica, la cual deberá hacerse oportunamente del conocimiento de sus superiores, exhibiendo la orden médica correspondiente; XV.- Abstenerse de introducir a las instalaciones de sus Instituciones, bebidas embriagantes, sustancias psicotrópicas, estupefacientes u otras sustancias adictivas de carácter ilegal, prohibido o controlado, salvo cuando sea producto de detenciones, cateos, aseguramientos u otros similares y",300
0,ley_seguridad_publica, ARTÍCULO 154,parte_05," que previamente exista la autorización correspondiente; XVI.- Abstenerse de consumir en las instalaciones de sus Instituciones o en actos de servicio, bebidas embriagantes; XVII.- Someterse a evaluaciones periódicas para acreditar el cumplimiento de sus requisitos de permanencia, así como obtener y mantener vigente la certificación respectiva; XVIII.- Llevar a cabo las detenciones de cualquier persona, cumpliendo los requisitos y garantías previstas para tal efecto, en las disposiciones constitucionales aplicables; XIX.- No dejar en libertad, sin estar facultado para ello, a cualquier persona que haya cometido un delito o una falta administrativa o que se encuentre bajo su custodia o vigilancia; XX.- No portar arma de fuego, durante su servicio, distinta a la asignada por la Institución Policial; XXI.- No realizar actos u omisiones que impliquen abuso o ejercicio indebido de sus funciones; XXII.- No realizar",300
0,ley_seguridad_publica, ARTÍCULO 154,parte_06," conductas que desacrediten o denigren a su persona o la imagen de las Instituciones policiales, dentro o fuera del servicio; XXIII.- No permitir que personas ajenas a las instituciones policiales realicen actos inherentes a las atribuciones que tenga encomendadas. Asimismo, no acompañarse de personas ajenas a las Instituciones policiales al realizar actos de servicio; XXIV.- Entregar sin demora a la autoridad correspondiente los instrumentos u objetos materia de delitos, aquellos que sean retirados a las personas que se detengan en flagrancia o aquellos que se les hayan entregados en custodia, en ejercicio de sus funciones;  XXV.- Preservar, conforme a las disposiciones aplicables, las pruebas e indicios de probables hechos delictivos o de faltas administrativas, de forma que no pierdan su calidad probatoria y se tramitación del procedimiento correspondiente; la correcta facilite XXVI.- No ejecutar actos que por su imprudencia, descuido o",300
0,ley_seguridad_publica, ARTÍCULO 154,parte_07," negligencia, pongan en peligro su integridad física, su seguridad, la de sus compañeros o la de cualquier otra persona, o que pongan en riesgo el material y equipo que se les haya asignado; XXVII.- No usar vehículos recuperados, robados o de procedencia extranjera que no estén legalmente regularizados en el territorio nacional, durante y fuera de su servicio; XXVIII.- No disponer de los bienes asegurados para beneficio propio o de terceros; XXIX.- Abstenerse de realizar cualquier acto de disposición indebida de armamento, vehículos, uniformes, equipo o información, que se les proporcione para desempeñar sus funciones; XXX.- Custodiar y cuidar la documentación e información, que por razón de sus funciones, conserve bajo su cuidado o a la que tenga acceso, haciendo uso de la misma exclusivamente para los fines a los que esté destinada, no sustrayendo, ocultando, alterando o dañando dicha información o los b",300
0,ley_seguridad_publica, ARTÍCULO 154,parte_08,"ienes en perjuicio de las Instituciones; XXXI.- Actualizarse en el empleo de métodos de investigación que garanticen la recopilación técnica y científica de evidencias; XXXII.- Utilizar los protocolos adoptados por el Consejo Nacional de Seguridad Pública; XXXIII.- Abstenerse de hacer peticiones en grupo, tendientes a contrariar o retardar el ejercicio de la función pública; XXXIV.- Excusarse de intervenir en asuntos o acciones en los cuales tenga algún interés personal, familiar o de negocios; XXXV.- Usar siempre el uniforme reglamentario completo en el desempeño de sus funciones, salvo orden en contrario del superior jerárquico; XXXVI.- Portar identificación oficial que lo acredite como miembro activo de la Institución Policial, en el desempeño de sus funciones; XXXVII.- Informar al superior jerárquico, de manera inmediata, las omisiones, actos indebidos o constitutivos de delito",300
0,ley_seguridad_publica, ARTÍCULO 154,parte_09,", de sus subordinados o iguales de categoría jerárquica;  XXXVIII.- Inscribir las detenciones en el Registro correspondiente, conforme a las disposiciones aplicables; XXXIX.- Presentarse al desempeño de sus funciones con un aspecto de limpieza, tanto en su apariencia física, como en el uniforme portado; XL.- Dirigirse a sus compañeros con respeto, cortesía y educación, observando con sus superiores y subordinados, las debidas reglas de relación jerárquica que correspondan, cumpliendo las disposiciones que los primeros dicten en el ámbito de sus atribuciones y evitando incurrir en abuso de su cargo con los segundos; XLI.- Abstenerse de asistir uniformado a eventos, bares, cantinas, centros de apuestas o juegos u otros centros del ramo, si no media orden expresa para el desempeño de sus funciones o en casos de flagrancia; XLII.- Saludar protocolariamente a sus superiores jerárquicos y corresponder al saludo de sus infer",300
0,ley_seguridad_publica, ARTÍCULO 154,parte_10,"iores jerárquicos; XLIII.- Proporcionar información en forma diligente y amable sobre lugares y servicios de interés. Los integrantes de la policía preventiva deberán estar instruidos respecto de la ubicación de los sanatorios u hospitales y de las boticas o farmacias de guardia; XLIV.- Evitar que se causen daños a monumentos, recintos oficiales, lugares históricos y culturales; XLV.- Respetar las reglas de tránsito y abstenerse de utilizar la sirena, las luces o el altavoz de la unidad a su cargo cuando no sea necesario; XLVI.- Efectuar el relevo puntualmente, enterarse de las consignas y entregar y recibir, previa su revisión, el armamento y el equipo necesarios para prestar el servicio; XLVII.- Abstenerse de introducirse en algún domicilio particular, sin orden de autoridad competente; XLVIII.- Evitar distraer su atención en asuntos que impidan el desempeño eficaz de sus servicios; XLIX.- No real",300
0,ley_seguridad_publica, ARTÍCULO 154,parte_11,izar disparos de sus armas de fuego sin orden o causa justificada; y L.- Las demás que establezcan los reglamentos de las Instituciones policiales y demás disposiciones jurídicas aplicables.,61
