,ley,articulo,parte,texto,tokens
0,ley_de_transito,articulo 159,parte_01,"Todo conductor, al alcanzar o encontrar un vehículo de transporte escolar detenido en la vía pública para recibir o dejar escolares, detendrá el vehículo al aproximarse al transporte escolar, cuando esté funcionando en este último la señal correspondiente y no emprenderá la marcha hasta que dicha señal deje de funcionar.",110
0,ley_de_transito,articulo 160,parte_01,"El conductor que por causa de fuerza mayor tuviere que parar en la superficie de rodamiento de una carretera, lo hará procurando ocupar el mínimo posible de dicha superficie dejando una distancia de visibilidad suficiente en ambos sentidos. De inmediato colocará sobre la vía los dispositivos de advertencia reglamentarios como a continuación se indica: I.- Si la vía es de un solo sentido, se colocará un dispositivo a 30.00 metros hacia atrás, en el centro del carril que ocupa el vehículo. II.- Si la vía es de circulación en ambos sentidos, se colocará, además, otro dispositivo a 30.00 metros hacia adelante, en el centro del carril que ocupa el vehículo. III.- Si el vehículo tiene más de 2.00 metros de ancho, deberá colocarse atrás un dispositivo adicional a no menos de 3.00 metros del vehículo y a una distancia tal de la orilla derecha de la superf",300
0,ley_de_transito,articulo 160,parte_02,"icie de rodamiento que indique la parte que de ésta esté ocupando el vehículo. IV.- Cuando no hubiere sido posible estacionarse a más de 150.00 metros de una curva, cima o cualquiera otra obstrucción para la visibilidad, el dispositivo de advertencia hacia la curva, u obstrucción se colocará a una distancia de 30.00 a 150.00 metros del vehículo, de modo que advierta a los demás conductores del peligro.  De día deberá usarse las banderolas o su equivalente. De noche las lámparas, reflectantes o antorchas.",179
0,ley_de_transito,articulo 161,parte_01,"Las mismas reglas señaladas en el artículo anterior deberán observar los conductores de vehículos de más de 2.00 metros de ancho, que se estacionen por causa de fuerza mayor, fuera de la superficie de rodamiento y a menos de 2.00 metros de ésta, con la salvedad de que los dispositivos de advertencia serán colocados en la orilla de la superficie de rodamiento.",119
0,ley_de_transito,articulo 162,parte_01,Ninguna persona estacionará un vehículo en los siguientes lugares: I.- Sobre la acera. II.- Al lado de un vehículo estacionado a la orilla de la vía. III.- Frente a una entrada de vehículos. IV.- Entre una zona de seguridad y la acera adyacente o a menos de 10.00 metros atrás o adelante de ese lugar. V.- A menos de 5.00 metros atrás o adelante de un hidrante. VI.- A menos de 5.00 metros de la entrada de una estación de bomberos o en la orilla opuesta a menos de 25.00 metros. VII.- A menos de 10.00 metros antes de una señal de alto o semáforo. VIII.- En una zona de cruce de peatones o a menos de 5.00 metros de ella. IX.- En una zona de parada de vehículos de servicio público de pasajeros o a menos de 5.00 metros de ella. X.- En una intersección o a menos de 5.00 metros de la misma. XI,300
0,ley_de_transito,articulo 162,parte_02,".- Frente a una vía de acceso. XII.- En los lugares en los que, al estacionarse el vehículo, se impida a los usuarios la visibilidad de las señales de la carretera. XIII.- Junto a una excavación u obstáculo de tal modo que al hacerlo dificulte el tránsito. XIV.- Sobre cualquier puente u otra estructura elevada de una carretera o en el interior de un túnel. XV.- Sobre una vía férrea, o tan cerca de ella que constituya un riesgo. XVI.- A menos de 5.00 metros del riel más cercano de un cruce ferroviario. XVII.- A menos de 50.00 metros de un vehículo estacionado en el lado opuesto de una carretera de 2 carriles con circulación de doble sentido. XVIII.- A menos de 150.00 metros de una curva o cima. XIX.- Frente a las puertas de escuelas, hospitales, hoteles, centros de espectáculos, iglesias, zonas peligrosas y otras",300
0,ley_de_transito,articulo 162,parte_03," zonas generadoras de público. XX.- Sobre los carriles de las vías públicas que conforme a las políticas de la vialidad dictadas en los términos de la fracción IV del artículo 4 de esta Ley sean consideradas como rápidas.  XXI.- En las calles de un solo sentido, salvo cuando el ayuntamiento, conforme a las políticas de vialidad, lo autorice.",123
0,ley_de_transito,articulo 163,parte_01,"Las vías públicas destinadas a la circulación de vehículos en las zonas urbanas y suburbanas o rurales, deberán tener las dimensiones y características que al efecto establezcan los manuales respectivos editados por la Secretaría de Desarrollo Urbano y Ecología del Gobierno Federal.",90
0,ley_de_transito,articulo 164,parte_01,"Ninguna persona desplazará vehículos ajenos, correctamente estacionados, a lugares prohibidos.",30
0,ley_de_transito,articulo 165,parte_01,"Ninguna persona deberá abrir las portezuelas de un vehículo por el lado de la circulación, excepto los conductores que sólo podrán abrir la que les corresponde sin entorpecer la circulación y no la mantendrán abierta por mayor tiempo que el estrictamente necesario para su ascenso y descenso.",95
0,ley_de_transito,articulo 166,parte_01,"Para el ascenso o descanso de pasajeros, los conductores deberán detener sus vehículos junto a la acera, de tal manera que aquellos no tengan que pisar la superficie de rodamiento. En zonas rurales deberán hacerlo en los lugares destinados para el efecto y a falta de estos, fuera de la superficie de rodamiento.",106
0,ley_de_transito,articulo 167,parte_01,"Todo conductor al aproximarse a un cruce de ferrocarril, deberá hacerlo a velocidad moderada y no cruzará la vía férrea hasta cerciorarse de que no se aproxima ningún vehículo que circule sobre los rieles.",74
0,ley_de_transito,articulo 168,parte_01,"Es obligación de parar antes de un cruce de ferrocarril; el conductor que se aproxime a un cruce ferroviario deberá, en los siguientes casos, detenerse a una distancia no menor de 5.00 metros del riel más cercano y no reanudará su marcha, hasta que pueda hacerlo con seguridad: a).- Cuando haya una señal mecánica o eléctrica que de aviso de que se acerca un tren. b).- Cuando una barrera se baje o un banderero haga señal de alto. Ningún conductor deberá franquear una barrera de cruce de ferrocarril mientras esté cerrado o en proceso de cerrarse. c).- Cuando un tren en marcha se encuentre aproximadamente a 500.00 metros de cruce, emita una señal audible y, a causa de su velocidad, constituya un riesgo. d).- Cuando haya obstrucciones que impidan ver si se aproxima un tren. e).- Cuando haya una señal de al",300
0,ley_de_transito,articulo 168,parte_02,"to. f).- Cuando el vehículo que conduzca sea de servicio público o privado de pasajeros, o cuando transporte substancias explosivas o inflamables. En este caso, deberá proseguir de modo que no tenga que hacer cambio de velocidad al cruzar los rieles.",86
0,ley_de_transito,articulo 169,parte_01,"Ningún conductor deberá demorarse innecesariamente al cruzar la vía férrea. En caso de inmovilización forzosa de un vehículo sobre los rieles, su conductor deberá esforzarse por colocarlo fuera de ellos y, si no lo consiguiere, deberá adoptar inmediatamente todas las medidas a su alcance para que los maquinistas de los vehículos que circulen sobre rieles sean advertidos de la existencia del peligro con la suficiente antelación.",149
0,ley_de_transito,articulo 170,parte_01,"Para pasar un cruce de ferrocarril con un tractor de orugas, para  mecánica, grúa, aplanadora, equipos o estructuras, que tenga una velocidad normal de operación menor de 15 km/h o un claro inferior de rodada menor de 22 cm., el conductor deberá, además de tomar las precauciones a que se refiere el Artículo anterior, solicitar autorización del jefe de la Estación más próxima de ferrocarril a fin de que se tomen las medidas de protección apropiadas para el cruzamiento. SECCIÓN XII VEHÍCULOS DE EMERGENCIA",176
0,ley_de_transito,articulo 171,parte_01,"Los conductores de vehículos de emergencia pueden hacer uso de los siguientes privilegios: I.- Estacionarse o detenerse en contra de las reglas de tránsito. II.- Pasarse la luz roja de los semáforos o señales de alto, pero tomando la precaución de reducir la velocidad. III.- Exceder los límites de velocidad. IV.- Desatender las indicaciones relativas a las vueltas en determinada dirección.",130
0,ley_de_transito,articulo 172,parte_01,"Los privilegios que se conceden a un conductor de vehículo de emergencia rigen sólo cuando esté haciendo uso de señales luminosas o audibles especiales, según se establece en esta Ley.",62
0,ley_de_transito,articulo 173,parte_01,Queda prohibido a los conductores de vehículos de emergencia hacer uso de las señales luminosas o audibles especiales cuando no viajen en emergencia.,47
0,ley_de_transito,articulo 174,parte_01,"Las disposiciones anteriores no relevan a los conductores de vehículos de emergencia de la obligación que tienen de manejar con la debida precaución, tendiente a proteger a las personas y a los bienes.",63
0,ley_de_transito,articulo 175,parte_01,"Las disposiciones anteriores, no serán aplicables a trabajadores, vehículos y otros equipos, mientras se encuentren ejecutando un trabajo en la vía pública, pero se aplicarán cuando transiten hacia o desde el lugar de trabajo.",85
0,ley_de_transito,articulo 176,parte_01,"Al acercarse un vehículo de emergencia que lleve señales luminosas y audibles especiales, los conductores de otros vehículos cederán el paso al de emergencia, pasando a ocupar una posición paralela y lo más cercano posible al extremo del carril derecho o a la acera, fuera de la intersección, y se detendrá manteniéndose inmóvil hasta que haya pasado el vehículo de emergencia. Tienen preferencia de paso, por el orden en que se mencionan, los vehículos destinados a los siguientes servicios y funciones: bomberos, ambulancias, seguridad pública, policía preventiva y tránsito. CAPITULO VI PEATONES Y PASAJEROS",217
0,ley_de_transito,articulo 177,parte_01,"Los peatones deberán cumplir las disposiciones de esta Ley, las indicaciones de los Agentes de la Policía y Tránsito y los dispositivos para el control del tránsito.",51
0,ley_de_transito,articulo 178,parte_01,"Los peatones transitarán por las aceras de las vías públicas y sobre las zonas destinadas para este objeto, evitando interrumpir u obstruir en cualquier forma la fluidez del tránsito.",65
0,ley_de_transito,articulo 179,parte_01,"Queda prohibido jugar en las vías públicas, ya sea en la superficie de  rodamiento o en las aceras, así como transitar por estas en patines, triciclos u otros vehículos.",63
0,ley_de_transito,articulo 180,parte_01,"Cuando existan aceras, estará prohibido a los peatones caminar por la superficie de rodamiento. Cuando no las haya, transitarán por una zona mínima de 1.50 metros paralela a la alineación de la manzana. En las zonas rurales deberán circular por el acotamiento y a falta de éste, por la orilla de la vía, dando el frente al tránsito.",119
0,ley_de_transito,articulo 181,parte_01,"Los peatones que empujen o que lleven objetos voluminosos, podrán utilizar la superficie de rodamiento si su circulación por la acera pudiera constituir un estorbo considerable para los demás peatones; en este caso, circularán lo más cerca posible de la orilla de la acera.",88
0,ley_de_transito,articulo 182,parte_01,"Todo peatón deberá cruzar las vías públicas en las intersecciones o en las zonas marcadas para tal efecto, excepto cuando se trate de zonas suburbanas, o rurales que podrán cruzarse por cualquier punto, debiendo siempre ceder el paso a los vehículos. En los lugares donde haya pasos a desnivel para peatones estos están obligados a usarlos. Ningún peatón cruzará la intersección diagonalmente, excepto en los casos en que los dispositivos para el control del tránsito lo permitan. Entre dos intersecciones contiguas controladas con semáforos, los peatones sólo cruzarán la calle en las zonas de paso marcadas para el efecto.",214
0,ley_de_transito,articulo 183,parte_01,Los peatones deberán tomar todas las precauciones al cruzar una vía y no irrumpirán intempestivamente la superficie de rodamiento.,47
0,ley_de_transito,articulo 184,parte_01,"Iniciado el cruce de una vía, los peatones no deberán demorarse sin necesidad.",28
0,ley_de_transito,articulo 185,parte_01,Los peatones deberán transitar por la mitad derecha de las zonas de cruce.,24
0,ley_de_transito,articulo 186,parte_01,"Los peatones que no se encuentren en completo uso de sus facultades y los menores de 8 años de edad, deberán ser conducidos por personas aptas al cruzar las vías, los invidentes deberán usar bastón blanco, a fin de que puedan ser distinguidos por los conductores. Los carentes de sentido del oído deberán usar brazalete amarillo.",107
0,ley_de_transito,articulo 187,parte_01,"Las personas con discapacidad que se desplacen en sillas de ruedas u otros medios especiales, no deberán transitar en la vía pública a mayor velocidad que la de marcha normal de los peatones.",63
0,ley_de_transito,articulo 188,parte_01,"Ninguna persona debe ofrecer mercancías o servicios a los ocupantes de los vehículos, repartirles propaganda o solicitarles ayuda económica; solicitar transportación en vehículos que no sean de servicio público autorizado, ni ofrecerse para cuidar vehículos.",86
0,ley_de_transito,articulo 189,parte_01,Se prohíbe a los pasajeros obstruir la visibilidad del conductor o interferir los controles de manejo.,32
0,ley_de_transito,articulo 190,parte_01,"Ninguna persona deberá ocupar un remolque mientras se encuentre en movimiento, excepto cuando haya sido diseñado para transporte de personas y aprobado por la autoridad de tránsito.",61
0,ley_de_transito,articulo 191,parte_01,Se prohibe a los pasajeros ascender o descender de vehículos en movimientos.,24
0,ley_de_transito,articulo 192,parte_01,"Los pasajeros deberán viajar en el interior de los vehículos absteniéndose  de hacerlo en salpicaderas, estribos, plataformas o cualquier parte externa de los mismos. Tampoco lo harán de manera que alguna parte del cuerpo del pasajero sobresalga del vehículo y pueda ser lesionado. CAPITULO VII INDICACIONES Y DISPOSITIVOS PARA EL CONTROL DEL TRANSITO SECCIÓN I DISPOSICIONES PRELIMINARES",139
0,ley_de_transito,articulo 193,parte_01,Las indicaciones y dispositivos a que se refiere este Capítulo deberán de sujetarse a las políticas de vialidad que conforme a los Planes de Desarrollo Urbano y Rural se establezcan en los términos de la presente Ley.,68
0,ley_de_transito,articulo 194,parte_01,"Queda prohibida la colocación de placas, carteles, marcas o instalaciones que puedan confundirse con las señales o dispositivos destinados a regular la circulación o que produzcan la visibilidad o la eficiencia de los mismos, deslumbren a los usuarios de la vía pública o distraiga su atención implicando un riesgo. SECCIÓN II ADEMANES DE LA POLICÍA",125
0,ley_de_transito,articulo 195,parte_01,"Cuando el tránsito sea dirigido por policías y sean fácilmente visibles a distancia, tanto de noche como de día, éstos lo harán a base de ademanes combinados con toques de silbato reglamentario, en la siguiente forma: I.- El frente o la espalda del policía: a).- Indica a los conductores que deben detenerse antes de entrar en la zona de cruce de peatones; en defecto de esta antes de entrar en la intersección. b).- Indica a los peatones que deben abstenerse de cruzar la vía. II.- Los costados del policía: a).- Indica a los conductores que pueden seguir de frente o dar vuelta a la derecha, si no existe prohibición en contrario. También indica vuelta a la izquierda en vías de un solo sentido, cuando dicha vuelta esté permitida. b).- Indica a los peatones que pueden cruzar la vía. III.- Cuando el policía se encuentre en posición de ""siga"" y levante un",300
0,ley_de_transito,articulo 195,parte_02," brazo horizontalmente con la mano expedida hacia arriba del lado de donde procede la circulación, o ambos, si este se verifica en dos sentidos: a).- Advierte a los conductores que está a punto de hacerse el cambio de ""siga"" a ""alto"" y que deben tomar sus precauciones. b).- Indica a los peatones que deben abstenerse de iniciar el cruce. IV.- Cuando el policía haga el ademán de ""preventiva"" con un brazo y de ""siga"" con el otro:  a).- Advierte a unos que deben detener la marcha y a otros que pueden continuar en el sentido que indica el ademán. V.- Cuando el policía levante el brazo derecho en posición vertical: a).- Indica a los conductores y peatones una situación de emergencia, motivada por la aproximación de vehículos de emergencia o algún otro servicio especial y que por lo tanto, deben despejar la vía e impedir su cruce. VI.- Al hacer las señales a",300
0,ley_de_transito,articulo 195,parte_03," que se refieren las anteriores fracciones, los policías emplearán toques de silbato en la siguiente forma: ALTO, un toque corto; ADELANTE, dos toques cortos; PREVENTIVA, un toque largo; ALTO GENERAL, tres toques largos. En los casos de congestionamiento de vehículos, darán una serie de toques cortos a fin de activar el tránsito.",119
0,ley_de_transito,articulo 196,parte_01,"Cuando los policías encargados de dirigir el tránsito no sean claramente visibles a distancia, deberán portar chaleco color anaranjado fosforescente y harán los ademanes auxiliados con una linterna que emita luz roja. Las posiciones del policía son las indicadas en el artículo anterior y la linterna indicará: a).- Con movimiento pendular por el frente del policía indica Alto a los vehículos que circulen en dirección transversal a dicho movimiento y Siga a los que circulen en la misma dirección del movimiento. b).- La lámpara sostenida con el brazo extendido hacia ella, en posición fija es indicación preventiva. SECCIÓN III SEÑALES",217
0,ley_de_transito,articulo 197,parte_01,"Las señales gráficas se clasifican en: PREVENTIVAS, RESTRICTIVAS e INFORMATIVAS. Las señales se aplican a toda la superficie de rodamiento, no obstante, su aplicación podrá limitarse a uno o más carriles demarcados mediante rayas longitudinales o suspendiendo las señales sobre el carril en que se aplica. I.- SEÑALES PREVENTIVAS. Tienen por objeto advertir la existencia y naturaleza de un riesgo en el camino, son tableros de forma cuadrada, colocados con una de sus diagonales verticalmente, pintados de amarillo, con símbolos, caracteres y filete en negro. Entre otras, las gráficas de la Tabla número 1. II.- SEÑALES RESTRICTIVAS. Tienen por objeto indicar la existencia de ciertas limitaciones o prohibiciones que regulan el tránsito. A excepción de las de Alto y Ceda el Paso, son tableros de forma circular pintados de color blanco y letras, números y",300
0,ley_de_transito,articulo 197,parte_02," símbolos de color negro inscritos en un anillo de color rojo. Entre otras, las gráficas de la Tabla número 2. Cuando indican una prohibición, la señal lleva una franja diametral, inclinada a 45 grados bajando hacia la derecha: a).- La señal ""ALTO"" es de forma octagonal, pintada de rojo, con letras y filetes blancos. El conductor que se acerque a una señal de ""ALTO"", deberá detener la marcha antes de entrar en la zona de peatones; en defecto de esta, antes de entrar a la intersección; podrá proseguir después de ceder el paso a cualquier vehículo que se acerque de modo que represente un riesgo.  b).- La señal de ""CEDA EL PASO"", tiene forma de triángulo equilátero, con un vértice hacia abajo, pintado de blanco, franja perimetral roja y leyenda negra. El conductor que se aproxime a una señal de ""CEDA EL",300
0,ley_de_transito,articulo 197,parte_03," PASO"", deberá disminuir la velocidad o detenerse, si es necesario, para ceder el paso a cualquier vehículo que se acerque de modo que represente un riesgo. c).- Señal indicativa de ciegos y parapléjicos en lugares de intenso tráfico y en áreas al acceso a zonas comerciales, consistentes en señal de fondo negro y siluetas blancas, de bastón y sillas de ruedas. III.- SEÑALES INFORMATIVAS. Tienen por objeto guiar al usuario a lo largo de su ruta e informarle sobre las calles o caminos que encuentre y los nombres de poblaciones, lugares de interés y sus distancias. Entre otras, Tabla número 3. Se dividen en cuatro grupos: a).- De identificación de la carretera. Indican los caminos según el número que les haya sido asignado. Tienen forma de escudo, se usan flechas complementarias para indicar la dirección que s",300
0,ley_de_transito,articulo 197,parte_04,"igue el camino. Su color es blanco con caracteres, símbolos y filetes negros. b).- De destino. Indican las vías que pueden seguirse para llevar a determinados lugares y en algunos casos las distancias a que estos se encuentran. Son de forma rectangular con su mayor dimensión, horizontal de color blanco, con caracteres, símbolos y filetes negros. A excepción de las elevadas que son verdes con caracteres, símbolos y filetes blancos. c).- De servicio. Indican los lugares donde pueden obtenerse ciertos servicios. Tienen forma rectangular con la mayor dimensión vertical, su color azul y símbolo negro dentro de un cuadro blanco, excepto la señal ""PUESTO DE SOCORRO"", que lleva símbolo rojo. Además, pueden llevar caracteres o flechas; estas son de color blanco. d).- De información general. Indican lugares, nombres de calles y avenidas, sentidos de circulación de tránsito de vehícul",300
0,ley_de_transito,articulo 197,parte_05,"os, límites del Municipio y Entidades, postes de kilometraje y otros. Tiene forma y color igual a las de destino, excepto la de sentido de circulación de tránsito de vehículos que tienen fondo negro y flecha blanca y la de kilometraje que consiste en un poste corto.",87
0,ley_de_transito,articulo 198,parte_01,"Las señales a que se refiere el artículo anterior, son las que se consignan, con una descripción del símbolo en los siguientes cuadros: SEÑALES PREVENTIVAS Tienen por objeto advertir la existencia y naturaleza de un riesgo en el camino, son tableros de forma cuadrada, colocados con una de sus diagonales verticalmente pintadas de amarillo, con símbolos, caracteres y filete en negro, entre otras, las gráficas de la tabla número 1. SP-6 La señal CURVA, DERECHA O IZQUIERDA, se utilizará para indicar curvas a la derecha o a la izquierda con deflexión comprendida entre 10 y 45 grados de curvatura  comprendido entre 4(cid:176) y 20(cid:176) . SP-7 la señal CODO, DERECHA O IZQUIERDA, se utilizará para indicar curvas a la derecha o a la izquierda con deflexión comprendida entre 10 y 45 grados de curvatura mayor",300
0,ley_de_transito,articulo 198,parte_02," de 20(cid:176) . También se usará para indicar curvas con deflexión de más de 45 grados de curvatura mayor de 15(cid:176) . SP-8 La señal CURVA INVERSA, DERECHA IZQUIERDA O IZQUIERDA DERECHA, se utilizará para indicar la presencia de dos curvas de dirección contrario, separadas por una tangente menor de 60 m. cuando sus características geométricas sean las indicadas en el inciso SP-6. SP-9 La señal CODO INVERSO, DERECHO IZQUIERDO O IZQUIERDO DERECHO, se utilizará para indicar la presencia de dos curvas de dirección contrario, separadas por una tangente menor de 60 m. cuando sus características las indicadas en el inciso SP-7. SP-10 La señal CAMINO SINUOSO se utilizará para indicar varias curvas sucesivas. Se usará una señal de camino sinuoso, derecho o izquierdo, según sea la primera curva del tramo.",300
0,ley_de_transito,articulo 198,parte_03," SP-11 La señal CRUCE DE CAMINOS se utilizará para indicar la intersección de dos caminos. SP-12 La señal INTERSECCIÓN EN T se utilizará para indicar un entronque en T de un camino con otro, aun en el caso de que dichos caminos se intercepten con un ángulo diferente de 90(cid:176) . SP-13 La señal INTERSECCIÓN LATERAL, DERECHA O IZQUIERDA, se utilizará para indicar un entronque lateral con un camino, que lleva el usuario, cuando el camino lateral sea sensiblemente normal o tenga una deflexión mayor de 90(cid:176) . SP-14 La señal INTERSECCIÓN LATERAL OBLICUA, DERECHA O IZQUIERDA se utilizará para indicar el entronque de un camino lateral que intercepta al camino que lleva el usuario, con una deflexión sensiblemente menor de 90(cid:176) . SP-15 La señal INTERSECCIÓN EN Y se utilizará para indic",300
0,ley_de_transito,articulo 198,parte_04,"ar un entronque en forma de Y. No deberá usarse en intersecciones canalizadas, excepto cuando el usuario pueda optar indistintamente por circuitos a derecha o izquierda. SP-16 La señal GLORIETA se usará para indicar al conductor la proximidad de una intersección de tipo rotatorio. SP-17 La señal INCORPORACIÓN DE TRÁNSITO se usará para advertir al usuario de la proximidad de una confluencia derecha o izquierda por donde se le incorporará un volumen de tránsito en el mismo sentido. SP-18 La señal DOBLE CIRCULACIÓN se usará para advertir al conductor que vaya por una vía de un solo sentido, que se aproxima a un tramo con circulación en ambos sentidos. SP-19 La señal SALIDA se usará para advertir la proximidad de una rampa exclusiva de salida. SP-20 La señal ESTRECHAMIENTO DEL CAMINO se usará para indicar que la anchura del camino se reduce, ya sea reduci",300
0,ley_de_transito,articulo 198,parte_05,"endo el número de carriles o simplemente las dimensiones de la sección transversal, en forma simétrica. SP-21 La señal ESTRECHAMIENTO ASIMÉTRICO se utilizará para indicar una reducción del camino por ocupación temporal de un lado de la corona, como cuando haya material acamellonado a la derecha. El símbolo invertido servirá para indicar la transición del lado  izquierdo. SP-22 La señal PUENTE LEVADIZO se usará para indicar la proximidad de un puente cuyo sistema de piso puede estar momentáneamente elevado. SP-23 La señal PUENTE ANGOSTO se utilizará para indicar la proximidad de un puente cuya distancia entre guarniciones sea mayor de 6.50 M. SP-24 La señal ANCHURA LIBRE se utilizará para indicar la proximidad de pasos inferiores angostos u otras estructuras angostas que no permitan normalmente el paso simultáneo de dos vehículos. La distancia que marque la",300
0,ley_de_transito,articulo 198,parte_06," señal deberá indicar la anchura libre, aproximada al decímetro inferior. SP-25 La señal ALTURA LIBRE se utilizará para indicar la proximidad de un paso inferior con un camino, ferrocarril o cualquier otra estructura, cuyo espacio libre vertical sea menor de 4.50 m. En la parte media de la placa se anotará la altura libre aproximada al decímetro inferior. SP-26 La señal VADO se utilizará para indicar la proximidad de un vado o depresión inesperada en el camino. SP-27 La señal TOPES se utilizará para indicar la proximidad de una irregularidad en la superficie de rodamiento. La irregularidad puede estar constituida por topes metálicos, bordos o corrugaciones de concreto. SP-28 La señal SUPERFICIE DERRAPANTE se utilizará para indicar la proximidad de un tramo con material suelto o de un pavimento resbalosos en época de lluvias. SP-29 La señal PENDIENTE P",300
0,ley_de_transito,articulo 198,parte_07,"ELIGROSA se utilizará para indicar la proximidad de una pendiente descendente en la cual se requiera frenar constantemente, de preferencia con el motor. SP-30 La señal ZONA DE DERRUMBES se utilizará para indicar a los conductores de vehículos la presencia de un tramo de camino en el cual existen posibilidades de encontrar derrumbes sobre el camino. SP-31 La señal OBRAS EN EL CAMINO se utilizará para marcar un tramo ocupado temporalmente por trabajadores, ó equipo dedicado a labores de conservación ó reconstrucción, ó por instalaciones que requieren invasión ó cruces en la superficie de rodamiento. SP-32 La señal PEATONES se utilizará para advertir a los conductores de vehículos la proximidad de lugares frecuentados por peatones, o bien de un cruce especialmente destinado a ellos. SP-33 La señal ESCUELA se utilizará para indicar la proximidad de un edificio escolar ó lugares",300
0,ley_de_transito,articulo 198,parte_08," cercanos de cruce habitual de escolares. SP-34 La señal GANADO se utilizará para advertir a los conductores de vehículos la posibilidad de encontrar ganado sobre el camino. SP-35 La señal CRUCE DE FERROCARRIL se utilizará para advertir a los conductores de vehículos la proximidad de un cruce de ferrocarril a nivel. SP-36 La señal MAQUINARIA AGRÍCOLA se utilizará para advertir a los conductores de vehículos la posibilidad de encontrar maquinaria agrícola sobre el camino.  SP-37 La señal SEMÁFORO se usará antes de las intersecciones aisladas que estén controladas por semáforos, ó cuando se entra a una zona donde no se espera encontrarlos. SP-38 La señal COMIENZA CAMINO DIVIDIDO se usará para advertir a los usuarios la proximidad de una faja separadora central, que divide el camino. SP-39 La señal TERMINA CAMINO DIVIDIDO se",300
0,ley_de_transito,articulo 198,parte_09," usará para indicar la próxima terminación de la faja separadora central. SP-40 La señal GRAVA SUELTA se usará para indicar la proximidad de un tramo en el que existe grava suelta sobre la superficie de rodamiento. SEÑALES RESTRICTIVAS Tienen por objeto indicar la existencia de ciertas limitaciones ó prohibiciones que regulen el tránsito. A excepción de las de ALTO y CEDA EL PASO, son tableros de forma circular pintados de color blanco y letras, números y símbolos de color negro inscritos en un anillo de color rojo. SR-6 El uso de la señal ALTO deberá determinarse siempre mediante un estudio cuidadoso de las condiciones locales del tránsito. Por ello, sólo se dan aquí algunas orientaciones de carácter general al respecto. Normalmente la señal ALTO podrá colocarse en los siguientes casos: 1) En el cruce de dos caminos principales, en donde no sea posible atenerse a la regla",300
0,ley_de_transito,articulo 198,parte_10," general del derecho de paso. 2) En el entronque de un camino secundario con uno principal. 3) En el cruce a nivel de un camino con un ferrocarril siempre que se considere necesario. 4) En cualquier intersección urbana en donde la posibilidad de accidentes haga imperativo el uso de una señal ALTO. En todos los casos, la señal se colocará sobre el camino ó calle de menor volumen de tránsito, en el lugar preciso donde deban detenerse los vehículos. SR-7 La señal CEDA EL PASO implica que el conductor detenga ó aminore la velocidad de su vehículo, cuando sea necesario ceder el paso al tránsito que se va a cruzar o a incorporar. SR-8 La señal ADUANA se utilizará para indicar que todos los vehículos deberán detenerse en el lugar que se requiera, para revisión aduanal. En la parte inferior de la señal llevará la palabra ADUANA. SR-9 La señal V",300
0,ley_de_transito,articulo 198,parte_11,"ELOCIDAD RESTRINGIDA se utilizará para indicar la limitación de velocidad que se imponga a una arteria o tramo de camino. En la parte inferior se colocará la palabra MÁXIMA, MÍNIMA, FIJA ó SALIDA, según sea el caso. SR-10 La señal VUELTA CONTINUA A LA DERECHA se utilizará en las intersecciones controladas por semáforo ó por agentes en las cuales está permitida la vuelta derecha en forma continua, aunque para el tránsito que siga de frente se indique el ALTO. SR-11 La señal CIRCULACIÓN se usará en las intersecciones en que se desee indicar a los usuarios la obligación de circular en el sentido indicado, a fin de no invadir un carril de circulación de sentido contrario. La flecha se colocará horizontal o inclinada indicando el sentido del tránsito. SR-12 La señal SÓLO VUELTA IZQUIERDA se usará en ciertas intersecciones",300
0,ley_de_transito,articulo 198,parte_12," ó en su  proximidad, donde se requiera indicar que uno o varios carriles deberán usarse exclusivamente para ese movimiento y no deberán ser ocupados por vehículos que sigan de frente. Esta señal también podrá ser de SÓLO VUELTA DERECHA, aplicando el mismo concepto, previo cambio del símbolo a uno o varios carriles que deben usarse exclusivamente para la vuelta derecha. SR-13 La señal CONSERVA SU DERECHA se empleará para advertir a los conductores de vehículos que deben transitar a su derecha, con objeto de dejar libre el carril o los carriles de la izquierda, para permitir el rebase a los vehículos que circulan a mayor velocidad o bien para facilitar movimientos de incorporación del lado izquierdo. SR-14 La señal DOBLE CIRCULACIÓN será empleada en aquellas vías de un solo sentido cuando cambien a un tramo en el que se permita la circulación",300
0,ley_de_transito,articulo 198,parte_13," en dos sentidos. SR-15 La señal ALTURA LIBRE RESTRINGIDA se utilizará cuando la altura libre de un paso inferior u otra estructura sea menor de 4.30 M., para advertir a los conductores que está limitada a la que se especifica la señal. SR-16 La señal ANCHURA LIBRE RESTRINGIDA se utilizará para advertir a los conductores que el ancho de la estructura no permite, normalmente, el paso simultáneo de dos vehículos. SR-17 La señal PESO MÁXIMO RESTRINGIDO se colocará en los puentes u otros lugares del camino donde sea necesario limitar el peso de los vehículos, ya sea por la capacidad de los puentes ó por la de la superficie de rodamiento. Dentro del círculo se marcará el peso máximo permitido en toneladas. SR-18 La señal PROHIBIDO REBASAR se empleará para advertir a los conductores de vehículos los tramos en que no se permita rebasar a otro vehículo,",300
